customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
81812d1b65	500	8/4/64	Approved	FALSE	705	TRUE	2/11/11 10:09	5	TRUE	10	92.17	500	5	92.17	57107	StephenPHickson@bing.com	51000017	4-12 months	3+ years	1-2 years	Bi-weekly	Mobile	Work	Other	2200	423	585	623	636	614
7d510a8204	500	6/25/76	Approved	TRUE	0	TRUE	2/11/11 10:31	3	TRUE	6	136	500	3	136	84062	MargieHTabor@hotmail.com	124001545	1 year or more	7-12 months	7-12 months	Bi-weekly	Mobile	Home	Car	1100	579	501	516	612	581
97597c294f	800	6/4/60	Approved	FALSE	1123	TRUE	2/11/11 12:09	5	TRUE	5	310.25	800	5	310.25	84404	YvonneWCummings@yahoo.com	124002971	1 year or more	3+ years	1-2 years	Monthly	Home	Mobile	Other	4191	766	620	624	680	631
44b43fb59c	500	8/11/44	Approved	FALSE	640	TRUE	2/12/11 7:40	4	TRUE	8	108.48	500	4	108.48	84651	TrishaKBates@hotmail.com	124002971	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Home	Car	3360	614	569	581	680	612
a7ff4f3fd5	500	1/16/67	Approved	TRUE	1025	FALSE	2/12/11 11:20	3	TRUE	6	138.48	500	3	138.48	57013	MarySHurtt@aol.com	91400036	1 year or more	3+ years	7-12 months	Semi-monthly	Mobile	Home	Other	4000	588	522	517	643	573
70686a0842	800	6/29/80	Approved	TRUE	1000	TRUE	2/12/11 15:44	8	TRUE	17	105.88	800	8	105.88	84058	GaryAPatton@yahoo.com	124001545	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile		Rent	2800	525	668	673	715	639
4f21a2d05a	800	10/6/76	Approved	FALSE	1053	TRUE	2/12/11 17:55	8	TRUE	8	231.76	800	8	231.76	83404	JenniferCFillmore@bing.com	124100417	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Other	3200	669	598	596	680	631
f939744f9b	500	7/6/77	Approved	TRUE	1200	TRUE	2/13/11 9:30	5	TRUE	10	92.17	500	5	92.17	84087	SalvatoreDGirard@yahoo.com	311079474	4-12 months	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	2500	530	605	645	671	627
5c77318e8a	800	12/22/66	Approved	FALSE	450	TRUE	2/13/11 19:57	5	TRUE	10	92.17	500	5	92.17	83404	MariaCRanson@bing.com	124384657	3 months or less	1-2 years	3+ years	Bi-weekly	Mobile		Bills	2520	530	591	631	644	611
3466ce11fa	500	1/19/58	Approved	FALSE	500	TRUE	2/14/11 8:50	6	TRUE	13	77.39	500	6	77.39	57018	ScottAWright@aol.com	91400046	4-12 months	3+ years	7-12 months	Bi-weekly	Mobile		Other	3624	593	562	583	680	615
d6eccdda7d	500	6/7/62	Approved	FALSE	476	TRUE	2/14/11 9:40	6	TRUE	13	77.39	500	6	77.39	57055	ElizabethMSnider@yahoo.com	291471134	1 year or more	3+ years	3+ years	Bi-weekly	Home		Car	3400	586	587	628	661	616
270fa2c7d4	800	1/4/64	Approved	TRUE	691	TRUE	2/14/11 10:40	8	TRUE	13	77.39	500	6	77.39	84119	AmberMPersaud@yahoo.com	124001545	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Other	2096	446	530	566	673	618
890ea01178	500	1/25/55	Approved	FALSE	703	TRUE	2/14/11 14:59	6	TRUE	6	171.75	500	6	171.75	83646	VincentRLutz@yahoo.com	123103729	1 year or more	3+ years	1-2 years	Monthly	Mobile		Bills	1850	579	565	560	680	624
e9ac5a0afa	400	1/24/70	Approved	TRUE	635	FALSE	2/14/11 16:04	6	TRUE	12	67.22	400	6	67.22	83201	CristieACooper@hotmail.com	124103773	4-12 months	1-2 years	6 months or less	Semi-monthly	Mobile		Car	3279	438	565	621	651	612
c3cb46320c	800	4/22/80	Approved	TRUE	150	FALSE	2/14/11 18:23	8	TRUE	13	77.39	500	6	77.39	84047	RebeccaGVallejo@hotmail.com	324377516	3 months or less	3+ years	7-12 months	Bi-weekly	Mobile		Car	2400	582	559	641	648	605
e23ca5e230	600	7/27/64	Approved	FALSE	0	TRUE	2/14/11 18:36	4	TRUE	8	130.18	600	4	130.18	84095	SheliaABaumgartner@bing.com	324377516	1 year or more	7-12 months	7-12 months	Bi-weekly	Mobile	Home	Car	2226	541	591	614	662	614
429f08e0f1	800	7/21/52	Approved	TRUE	400	TRUE	2/15/11 7:43	8	TRUE	6	171.75	500	6	171.75	84720	JannaGStover@hotmail.com	124002971	1 year or more	1-2 years	1-2 years	Monthly	Home	Mobile	Medical	1386	601	539	548	644	589
b911eb39bd	500	7/16/50	Approved	TRUE	200	TRUE	2/15/11 8:19	5	TRUE	5	193.91	500	5	193.91	83651	BarbaraJGillman@bing.com	324172546	1 year or more	1-2 years	1-2 years	Monthly	Home	Work	Car	1585	586	543	578	623	574
ab88421436	500	7/22/70	Approved	TRUE	800	TRUE	2/15/11 14:09	5	TRUE	10	92.17	500	5	92.17	84770	AndrewJRittenberry@aol.com	124002971	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Car	3920	589	523	543	624	597
7374dfc557	800	5/7/77	Approved	FALSE	700	TRUE	2/15/11 17:16	5	TRUE	10	92.17	500	5	92.17	84010	MarylynJStanton@hotmail.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile		Bills	2400	749	563	547	678	596
056b3e7ed8	400	4/12/51	Approved	TRUE	571	TRUE	2/16/11 10:17	8	TRUE	8	115.88	400	8	137.4	83702	DonnaRKing@yahoo.com	124103799	1 year or more	6 months or less	7-12 months	Monthly	Mobile		Other	985	530	624	662	718	603
2c5c65b3fc	600	10/16/57	Approved	TRUE	500	FALSE	2/16/11 10:54	4	TRUE	8	133.17	600	4	133.17	83301	CatherineCIles@gmail.com	123271978	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills	2400	548	561	543	669	599
9fd4b65302	300	8/27/85	Approved	TRUE	160	FALSE	2/16/11 13:17	5	TRUE	10	55.3	300	5	55.3	84084	MeredithMThomas@gmail.com	324079539	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile		Bills	1200	661	588	627	653	618
964392c57a	500	2/14/57	Approved	TRUE	164	FALSE	2/16/11 16:23	5	TRUE	5	193.91	500	5	193.91	57701	LindseyLJones@bing.com	291479686	1 year or more	3+ years	6 months or less	Monthly	Home		Car	1152	434	544	558	680	594
e02596d6e0	500	10/20/86	Approved	TRUE	300	TRUE	2/16/11 16:45	5	TRUE	10	92.17	500	5	92.17	84118	PaulineGMcCoy@hotmail.com	124001545	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills	800	530	553	615	623	592
a75f3d594c	800	8/5/69	Approved	TRUE	575	TRUE	2/16/11 17:06	8	TRUE	13	77.39	500	6	77.39	84123	LuzHSylvia@bing.com	124302150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	4380	715	551	551	577	577
a0f961567d	500	10/12/83	Approved	TRUE	484	TRUE	2/16/11 23:47	3	TRUE	6	136	500	3	136	84341	AnnaLHower@yahoo.com	324079555	4-12 months	3+ years	7-12 months	Bi-weekly	Mobile	Work	Bills	1800	645	554	595	625	585
55059f159c	700	6/6/77	Approved	FALSE	716	TRUE	2/17/11 7:41	6	TRUE	6	240.46	700	6	240.46	84319	DorothyACaldwell@aol.com	324079555	1 year or more	7-12 months	3+ years	Monthly	Mobile		Car	2781	677	554	579	680	604
43c97c4e6d	800	3/2/58	Approved	FALSE	403	TRUE	2/17/11 8:41	8	TRUE	8	231.76	800	8	231.76	83714	GabrielBKennedy@bing.com	123103729	1 year or more	3+ years	1-2 years	Monthly	Mobile		Bills	1984	87	603	652	676	640
2b60c24e0c	500	11/13/54	Approved	TRUE	0	FALSE	2/17/11 10:37	5	TRUE	10	92.17	500	5	92.17	84404	WillieDMorgan@aol.com	124085024	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile		Bills	1200	589	577	537	680	600
7a3189f555	500	6/29/47	Approved	FALSE	1532	TRUE	2/17/11 10:58	8	TRUE	13	77.39	500	6	77.39	84094	FredJGreen@hotmail.com	124000054	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Other	3050	536	641	648	679	616
24960509ce	800	4/2/63	Approved	TRUE	450	FALSE	2/17/11 11:23	4	TRUE	4	364.28	800	4	364.28	84601	MargaretJBinder@yahoo.com	124001545	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Car	4200	663	641	695	734	626
1e351a3e61	800	7/1/55	Approved	TRUE	500	TRUE	2/17/11 12:09	8	TRUE	17	105.88	800	8	105.88	84121	RichardSWebster@yahoo.com	324377516	4-12 months	1-2 years	3+ years	Bi-weekly	Mobile		Car	3100	573	568	560	680	605
e6b0d099c0	800	8/1/67	Approved	TRUE	650	TRUE	2/17/11 12:11	6	TRUE	13	123.82	800	6	123.82	84040	MerlinAWatson@bing.com	124001545	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Other	2800	593	561	545	656	608
0f584aebbd	500	7/13/83	Approved	TRUE	575	TRUE	2/17/11 13:29	5	TRUE	10	92.17	500	5	92.17	84115	AlejandraAAlaniz@hotmail.com	124000054	4-12 months	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills	1400	523	545	596	622	589
912c4aa0ff	500	4/2/56	Approved	FALSE	0	TRUE	2/17/11 17:33	5	TRUE	10	92.17	500	5	92.17	84405	DesireeABoyles@gmail.com	124302150	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills	3400	577	539	501	642	582
f1ae6a19a5	500	10/21/76	Approved	TRUE	1075	TRUE	2/17/11 22:29	5	TRUE	10	92.17	500	5	92.17	84043	JanetDClark@bing.com	124001545	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile	Mobile	Medical	2400	297	614	656	701	634
f0fbecb9da	500	7/18/69	Approved	TRUE	1000	TRUE	2/18/11 8:37	5	TRUE	10	92.17	500	5	92.17	83702	TheresaSMorris@gmail.com	511300503	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile	Work	Bills	2750	573	593	619	671	608
c00699ef1b	500	12/17/76	Approved	FALSE	1200	TRUE	2/18/11 10:18	5	TRUE	10	94.7	500	5	94.7	83712	DorothyJClark@aol.com	123103716	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills	2594	760	597	644	671	617
c1bbf1c823	600	9/2/52	Approved	FALSE	430	TRUE	2/18/11 16:10	5	TRUE	5	193.91	500	5	193.91	83651	AnnieJPurser@bing.com	124103582	1 year or more	3+ years	6 months or less	Monthly	Mobile		Bills	1236	562	572	563	680	613
eb70879a02	500	1/19/73	Approved	TRUE	265	TRUE	2/18/11 18:25	5	TRUE	5	193.91	500	5	193.91	83402	MelissaJCollier@hotmail.com	281082915	1 year or more	6 months or less	3+ years	Monthly	Mobile		Bills	1100	521	569	657	711	582
f22151df17	800	8/8/56	Approved	TRUE	320	TRUE	2/20/11 17:14	8	TRUE	13	77.39	500	6	77.39	84767	AlexMReed@gmail.com	124302150	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile		Other	1200	645	589	623	663	577
b8460d798c	800	3/10/83	Approved	TRUE	884	TRUE	2/20/11 20:01	8	TRUE	17	105.88	800	8	105.88	84107	AliceJClement@yahoo.com	122100024	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills	2400	716	572	620	640	603
0a718c3c67	800	9/8/67	Approved	TRUE	726	TRUE	2/20/11 21:30	6	TRUE	13	123.82	800	6	123.82	84010	KarenHLovelady@bing.com	124000054	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills	2600	586	621	637	665	637
71953aec67	500	3/5/72	Approved	TRUE	1100	TRUE	2/21/11 7:23	6	TRUE	13	77.39	500	6	77.39	57103	RitaTRussell@hotmail.com	91408501	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills	2987	501	545	563	654	611
6579972dd1	700	6/4/45	Approved	FALSE	849	TRUE	2/21/11 11:15	5	TRUE	5	271.47	700	5	271.47	83854	HermanEHawkins@yahoo.com	123171955	1 year or more	3+ years	3+ years	Monthly	Home		Bills	2601	576	624	651	689	627
684bea73ab	700	7/28/67	Approved	TRUE	700	TRUE	2/21/11 15:13	6	TRUE	13	77.39	500	6	77.39	84041	RubyVDoughty@hotmail.com	102301092	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Other	9644	521	576	601	650	619
b6514d8366	800	6/2/71	Approved	TRUE	650	TRUE	2/22/11 1:27	8	TRUE	6	171.75	500	6	171.75	83843	ReginaldCChampagne@hotmail.com	323173313	1 year or more	1-2 years	3+ years	Monthly	Home		Bills	2813	297	584	652	695	634
e6069ecbbf	300	4/19/60	Approved	FALSE	191	TRUE	2/22/11 6:21	5	TRUE	10	55.3	300	5	55.3	57339	ErickaIRamirez@hotmail.com	91408734	1 year or more	3+ years	1-2 years	Bi-weekly	Home	Mobile	Bills	1920	183	602	660	699	625
b507748656	800	2/1/79	Approved	TRUE	475	TRUE	2/22/11 11:29	8	TRUE	13	77.39	500	6	77.39	84115	BarbaraDSimmons@yahoo.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Other	2850	329	549	606	615	609
d7d437e050	400	8/11/72	Approved	FALSE	0	TRUE	2/22/11 13:35	6	TRUE	12	67.22	400	6	67.22	57301	NancyWWatson@aol.com	91409487	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Car	1800	645	539	596	627	587
171c954c8c	500	11/18/56	Approved	TRUE	367	FALSE	2/22/11 15:15	6	TRUE	13	77.39	500	6	77.39	57702	GregoryEWoolf@hotmail.com	91408734	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Other	1200	523	563	556	652	604
6d75122817	500	8/20/50	Approved	TRUE	300	TRUE	2/23/11 6:41	5	TRUE	10	92.17	500	5	92.17	57325	AliciaDVickery@hotmail.com	91400486	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1765	538	571	589	612	605
42f175a176	800	11/29/78	Approved	TRUE	525	FALSE	2/23/11 10:03	6	TRUE	13	123.82	800	6	123.82	84118	DerickLAlexander@hotmail.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Mobile	Car	2800	546	597	627	665	626
5369897f85	500	8/12/82	Approved	TRUE	580	TRUE	2/23/11 11:46	5	TRUE	10	94.7	500	5	94.7	57301	JennaGCurry@bing.com	91402947	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	3200	719	507	542	632	574
dcfa93fb97	800	7/31/78	Approved	TRUE	1200	TRUE	2/23/11 17:21	8	TRUE	17	105.88	800	8	105.88	84120	ChristopherGGrant@aol.com	124001545	1 year or more	1-2 years	3+ years	Bi-weekly	Home	Mobile	Bills	2400	530	564	628	654	606
dc532a8443	500	11/3/58	Approved	FALSE	1536	TRUE	2/24/11 5:33	5	TRUE	10	94.7	500	5	94.7	83333	JohnEGuild@bing.com	122000661	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills	4000	273	591	630	659	619
d8bcbe7f5b	500	7/29/64	Approved	TRUE	375	TRUE	2/24/11 7:31	6	TRUE	13	77.39	500	6	77.39	57350	LouiseCOneal@yahoo.com	91400525	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Rent	3600	602	549	576	669	609
304320351f	700	10/16/70	Approved	TRUE	800	FALSE	2/24/11 7:42	5	TRUE	10	92.17	500	5	92.17	84335	JamesMGriffith@hotmail.com	124302150	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile	Work	Other	3370	716	561	621	670	608
a03a3b97a2	500	7/29/49	Approved	FALSE	620	FALSE	2/24/11 10:01	8	TRUE	8	144.85	500	8	144.85	84070	KatherineMWilliams@yahoo.com	124001545	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Other	2600	638	635	678	710	649
f9e6463c2c	500	12/21/74	Approved	FALSE	0	TRUE	2/24/11 10:52	6	TRUE	13	77.39	500	6	77.39	57301	JohnRYoung@bing.com	91400046	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Other	3720	550	576	594	680	610
db4fb8df4a	500	6/3/66	Approved	TRUE	100	TRUE	2/24/11 11:00	6	TRUE	13	77.39	500	6	77.39	57262	BeulahTMcQueen@bing.com	291070001	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Car	3100	593	602	651	680	621
dab9b9766c	800	11/14/74	Approved	FALSE	1182	TRUE	2/24/11 11:55	8	TRUE	6	171.75	500	6	171.75	84053	KarenBDendy@gmail.com	324079555	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Other	2600	763	539	573	680	600
965d37e1eb	700	5/24/80	Approved	TRUE	400	TRUE	2/24/11 12:15	5	TRUE	5	271.47	700	5	271.47	84121	MarkMGroner@gmail.com	325070760	1 year or more	6 months or less	6 months or less	Monthly	Mobile	Work	Car	1500	808	512	548	626	581
37d56d9fef	300	10/5/78	Approved	FALSE	800	TRUE	2/25/11 2:52	5	TRUE	5	116.34	300	5	116.34	83854	RosaAEpperson@gmail.com	121000248	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Other	2998	586	535	550	680	577
3e4519270a	500	9/10/52	Approved	TRUE	500	TRUE	2/25/11 10:59	5	TRUE	5	193.91	500	5	193.91	57003	CherylTPaylor@aol.com	91408734	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Bills (General)	3000	541	620	653	674	629
9b01f4d0b7	800	11/4/49	Approved	FALSE	1326	TRUE	2/25/11 11:01	5	TRUE	5	310.25	800	5	310.25	84121	LouJGary@aol.com	124002971	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Auto)	3192	666	693	756	796	656
9ace72ef1f	600	10/8/70	Approved	TRUE	575	TRUE	2/25/11 17:05	5	TRUE	10	94.7	500	5	94.7	83617	WillaJKidd@hotmail.com	124103799	1 year or more	7-12 months	1-2 years	Semi-monthly	Mobile		Other	1600	231	587	636	679	619
00b8adfe83	800	4/12/76	Approved	TRUE	250	FALSE	2/25/11 18:00	6	TRUE	6	171.75	500	6	171.75	84010	DorothyBArnett@yahoo.com	124001545	4-12 months	3+ years	1-2 years	Monthly	Mobile	Home	Bills (Medical)	3500	645	575	633	671	618
5a33902860	800	3/28/69	Approved	TRUE	650	TRUE	2/25/11 18:23	8	TRUE	13	77.39	500	6	77.39	84106	JulieTFulton@yahoo.com	124002971	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile		Bills (General)	2000	712	571	601	619	602
d35f2881f8	800	5/7/57	Approved	TRUE	375	TRUE	2/26/11 9:30	6	TRUE	13	77.39	500	6	77.39	84095	AnaEJones@aol.com	324377516	1 year or more	1-2 years	1-2 years	Bi-weekly	Home	Mobile	Bills (General)	1160	492	564	566	680	607
b6ca73e6d4	500	4/22/56	Approved	FALSE	645	TRUE	2/26/11 10:16	5	TRUE	10	92.17	500	5	92.17	57701	LindaMMarshall@bing.com	91408501	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1266	586	578	628	675	619
05501291d3	500	11/15/38	Approved	TRUE	0	TRUE	2/26/11 12:41	6	TRUE	6	171.75	500	6	171.75	57201	ChristopherCMartin@gmail.com	91408734	1 year or more	1-2 years	3+ years	Monthly	Home		Bills (Auto)	1887	748	536	543	624	567
36fa5b0d19	500	12/8/81	Approved	TRUE	0	TRUE	2/26/11 16:43	3	TRUE	6	136	500	3	136	84025	AndrewPWhite@hotmail.com	124002971	3 months or less	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	3440	546	602	635	671	619
cc58352799	800	11/26/76	Approved	TRUE	400	TRUE	2/27/11 8:14	5	TRUE	10	92.17	500	5	92.17	84701	ClaudiaFFox@aol.com	124301779	1 year or more	6 months or less	6 months or less	Bi-weekly	Home		Other	2400	525	539	555	675	589
8e089f45c3	400	5/9/60	Approved	FALSE	250	TRUE	2/27/11 13:16	5	TRUE	10	73.74	400	5	73.74	83221	ElisabethRBattle@gmail.com	123103729	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	930	542	587	617	633	623
40c72d5c02	500	5/22/63	Approved	FALSE	382	FALSE	2/28/11 7:02	5	TRUE	10	92.17	500	5	92.17	57104	BruceKLefebre@bing.com	91408734	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Gifts / Leisure	5600	492	583	634	671	627
f312482e4e	500	8/11/65	Approved	FALSE	485	TRUE	2/28/11 8:43	5	TRUE	5	193.91	500	5	193.91	84120	VeronicaNTyson@yahoo.com	124000054	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Pay off loans / overdrawn acct	1000	762	638	688	714	656
2106e78b96	800	8/17/60	Approved	FALSE	873	TRUE	2/28/11 9:31	5	TRUE	10	92.17	500	5	92.17	83646	SheaVHolmes@gmail.com	324173626	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	2466	499	559	569	677	608
863f96efa1	500	6/26/55	Approved	TRUE	945	FALSE	2/28/11 11:40	5	TRUE	10	92.17	500	5	92.17	84047	EdithSBeckett@aol.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1300	522	572	621	620	604
d04835e81d	800	3/31/79	Approved	TRUE	375	FALSE	2/28/11 16:09	5	TRUE	10	92.17	500	5	92.17	83401	KennethLGoddard@hotmail.com	324173150	1 year or more	1-2 years	3+ years	Bi-weekly	Home		Bills (General)	3850	536	501	554	623	582
702ace7f8a	800	10/1/63	Approved	TRUE	1200	TRUE	3/1/11 9:01	8	TRUE	6	171.75	500	6	171.75	83607	GregBSchmidt@bing.com	324172533	1 year or more	1-2 years	3+ years	Monthly	Mobile	Work	Other	3133	614	516	542	631	562
24912c35f0	500	5/4/57	Approved	FALSE	0	TRUE	3/1/11 10:00	5	TRUE	5	193.91	500	5	193.91	83237	MichelleRChristian@hotmail.com	124300767	1 year or more	3+ years	3+ years	Monthly	Home		Other	1173	616	513	540	627	603
668a28602d	500	2/12/82	Approved	TRUE	400	TRUE	3/1/11 12:48	5	TRUE	10	92.17	500	5	92.17	84120	FaustinoTWilson@yahoo.com	114924742	1 year or more	3+ years	6 months or less	Bi-weekly	Home		Bills (Auto)	3200	564	513	547	660	578
f3d38620a8	700	8/7/84	Approved	FALSE	0	TRUE	3/1/11 12:48	7	TRUE	13	77.39	500	6	77.39	84660	RichardHRosa@gmail.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile	Home	Other	1860	617	576	603	653	592
634ffccb27	500	12/5/68	Approved	TRUE	0	TRUE	3/1/11 12:59	5	TRUE	10	92.17	500	5	92.17	83404	JohnMBuckner@gmail.com	325070760	1 year or more	1-2 years	7-12 months	Bi-weekly	Mobile		Other	3000	530	511	525	628	581
64109698d0	500	1/21/69	Approved	TRUE	400	TRUE	3/1/11 14:34	5	TRUE	10	92.17	500	5	92.17	83301	MichelleDScanlon@aol.com	124103799	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Rent / Mortgage	1200	501	576	605	638	593
92e08ae66b	500	8/28/67	Approved	TRUE	750	TRUE	3/1/11 14:43	8	TRUE	13	77.39	500	6	77.39	84401	AngelaCMesta@hotmail.com	324377516	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Other	3500	718	594	589	649	582
2e87ce0cd1	500	11/28/72	Approved	TRUE	525	TRUE	3/2/11 13:03	5	TRUE	10	94.7	500	5	94.7	84606	MariaJLinney@yahoo.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	670	719	571	639	649	617
198d721eea	300	3/13/79	Approved	TRUE	575	TRUE	3/2/11 17:15	3	TRUE	6	81.6	300	3	81.6	57745	EstherAEdelman@hotmail.com	91408598	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile	Work	Other	2200	719	647	687	705	600
e1a510cf21	600	12/29/89	Approved	TRUE	400	FALSE	3/3/11 4:19	8	TRUE	6	171.75	500	6	171.75	84057	KatherineWFava@hotmail.com	124302914	1 year or more	3+ years	3+ years	Monthly	Mobile		Rent / Mortgage	800	616	526	555	618	571
6ec6b5510f	800	2/14/50	Approved	TRUE	795	TRUE	3/3/11 16:21	8	TRUE	6	171.75	500	6	171.75	83706	JohnSWilson@hotmail.com	124103799	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Other	4141	705	513	519	640	585
0496faadcc	500	12/9/46	Approved	FALSE	1120	TRUE	3/4/11 13:22	6	TRUE	6	171.75	500	6	171.75	83706	NancyBWeldon@aol.com	324172562	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	3500	763	627	650	667	643
48bb9ada7a	800	5/5/57	Approved	FALSE	601	TRUE	3/4/11 17:49	8	TRUE	13	77.39	500	6	77.39	83864	MargaretPBarnett@bing.com	123171955	1 year or more	7-12 months	1-2 years	Bi-weekly	Home	Work	Other	1500	583	536	543	673	576
8b4cad490a	300	5/15/81	Approved	TRUE	650	FALSE	3/5/11 6:39	8	TRUE	13	46.43	300	6	46.43	83605	VelmaELoney@hotmail.com	123103716	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Auto)	1100	645	518	536	621	582
4b0efc13d5	800	9/23/71	Approved	TRUE	900	TRUE	3/5/11 14:13	6	TRUE	12	84.03	500	6	84.03	84084	BrainSClifford@yahoo.com	44000804	1 year or more	1-2 years	3+ years	Semi-monthly	Mobile	Home	Bills (General)	4400	762	544	547	680	569
f3b30eacf4	800	12/14/79	Approved	TRUE	850	TRUE	3/5/11 19:59	8	TRUE	17	105.88	800	8	105.88	84078	JonMLopez@aol.com	124002971	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	5800	530	541	602	596	595
cb6079f063	500	8/16/57	Approved	FALSE	558	TRUE	3/6/11 22:55	5	TRUE	10	92.17	500	5	92.17	84404	PatriciaJWolf@aol.com	324377613	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (Auto)	4032	492	568	587	680	628
4f9832ab95	400	7/25/74	Approved	TRUE	640	TRUE	3/7/11 8:40	5	TRUE	10	73.74	400	5	73.74	84401	AlmaKLakey@yahoo.com	53904483	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	3080	708	587	631	672	605
4c203dce81	500	9/27/58	Approved	FALSE	0	TRUE	3/7/11 8:56	5	TRUE	5	193.91	500	5	193.91	57058	JohnathanCRutherford@gmail.com	91400680	1 year or more	3+ years	7-12 months	Monthly	Home	Mobile	Bills (Auto)	1504	596	550	539	668	578
dd33da2634	800	12/16/69	Approved	TRUE	750	TRUE	3/7/11 10:12	6	TRUE	12	84.03	500	6	84.03	84074	JohnMRangel@gmail.com	324379828	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills (Medical)	2360	538	522	509	631	586
16974da9d2	500	7/8/45	Approved	FALSE	377	TRUE	3/7/11 12:14	5	TRUE	5	193.91	500	5	193.91	84041	NancyCMize@gmail.com	324079555	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Auto)	2800	757	583	598	680	605
dce2dddbe1	500	3/10/86	Approved	TRUE	400	TRUE	3/7/11 22:19	8	TRUE	13	77.39	500	6	77.39	83712	RebaPHigginbotham@bing.com	123103716	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Other	1700	542	617	634	712	592
